TEMP,pvdd,Cqload,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,delay_nodea
49.78119942979028,0.6717265655730906,0.1931641072651303,1.8252886736980026e-08,1.239070304277732e-07,9.059223456879567e-10,9.339961510312218e-10,9.675686544350436e-10,6.856356595085136e-10,4.673719946232056e-09,6.847795085464694e+18,9.585464630061101e-10,9.914730029790562e-10,1.0058955569984268e-09,7.005349997402357e-10,4.9323533419231166e-09,5.634145922520442e+18,3.4302455e-12
-7.773981906306403,0.7624020840003113,4.029419408927748,1.7385088479551172e-08,1.2713700010189193e-07,9.454962763400954e-10,9.218181915454459e-10,9.41956807675295e-10,7.29365695309063e-10,4.6207325281185495e-09,7.146362552625091e+18,1.0310737096437127e-09,9.879761089565207e-10,9.75421067328938e-10,6.936440101398096e-10,5.001779868115907e-09,5.484825622229715e+18,1.2247805e-11
5.790958553070801,0.7076442775657829,1.5562374592068495,1.768323128476143e-08,1.275614370188969e-07,9.806707253203351e-10,9.433732294118636e-10,9.71185194309683e-10,6.804918412975698e-10,5.011750695847063e-09,6.966195570669106e+18,1.0019793343583183e-09,1.0075651224033235e-09,1.0005479165690702e-09,6.767847791776464e-10,4.926492949645366e-09,5.661728556126669e+18,6.937661e-12
49.6992535540937,0.7660909789014788,4.778521046975412,1.765171099753592e-08,1.3084296309656353e-07,9.49724432099903e-10,9.365280801900663e-10,9.18486884340142e-10,7.206798881810045e-10,5.135779489543994e-09,6.930405689402933e+18,1.012221159753587e-09,9.800946404440002e-10,9.79182229998595e-10,7.191973679372234e-10,4.953190243322804e-09,5.42541229245125e+18,1.419775e-11
-28.57262903148509,0.6532015391610455,2.133031095820573,1.8269708233875237e-08,1.2495560177978796e-07,9.64743203851559e-10,9.83420014305617e-10,8.899883789862835e-10,7.058635906301964e-10,5.000312984556546e-09,7.261910494220428e+18,9.960899050943e-10,9.459874672208655e-10,9.9504635429258e-10,7.04108584150018e-10,5.090772150192854e-09,5.590010189399244e+18,1.192924e-11
19.499950407375067,0.6765092109470517,3.996713333725775,1.8038554893361018e-08,1.194421584618741e-07,9.658423361750558e-10,9.390257888227752e-10,9.092034508289536e-10,7.094372667656628e-10,4.960246946426006e-09,7.399817509590345e+18,9.769608705843742e-10,9.797671582529772e-10,9.791436349893202e-10,6.717467839947961e-10,4.899567978271397e-09,5.792871887033235e+18,1.780916e-11
70.00783289130676,0.6351639094565161,4.736549727411957,1.7200571366170426e-08,1.2249175459647654e-07,9.5364638873369e-10,9.769456042191706e-10,9.407876214891267e-10,7.285606671277547e-10,4.792275535359069e-09,7.051704216408594e+18,9.762358872027368e-10,1.0235417554548391e-09,9.783220957603123e-10,6.90120670609855e-10,5.375702142023289e-09,5.287154745794901e+18,1.917335e-11
-44.23988748775153,0.717018430061438,0.9792275665323386,1.821259273700029e-08,1.2359063301749052e-07,9.653663733652548e-10,9.480368287338867e-10,9.280771143970393e-10,6.267537535910125e-10,5.0110957043375565e-09,6.578499730560047e+18,1.0141073947927334e-09,9.84380031659448e-10,9.985937148916864e-10,6.750697256800851e-10,5.162891354933962e-09,5.543633334815829e+18,5.666815e-12
36.58362689196636,0.7250271182722936,2.6185973480294344,1.8531431991595833e-08,1.2395591969311517e-07,9.348753050338284e-10,8.926566236624233e-10,9.093546051895627e-10,7.037835400614348e-10,4.708691746437216e-09,6.874010852756779e+18,9.668913402919986e-10,9.620262714065503e-10,1.0486659734905462e-09,6.706856647027297e-10,4.902134879709578e-09,5.478340070177101e+18,1.151177e-11
-3.336795658341522,0.7253828661391589,3.0084598275425067,1.7282758722827135e-08,1.2318918917669303e-07,9.976158572213083e-10,9.74105634518042e-10,9.317091961073247e-10,7.326060554248076e-10,4.9588010320215414e-09,6.950606578822716e+18,1.082565479602343e-09,1.0109462654277296e-09,1.0455525354399827e-09,6.849729528773896e-10,4.955269472323739e-09,5.765383003227585e+18,1.0308311e-11
102.94477528725692,0.7021934241442092,2.560383644196788,1.736331757960358e-08,1.2006775105080804e-07,9.486784638622294e-10,9.737972348778714e-10,8.828033342958503e-10,7.078235467905561e-10,5.235032050848192e-09,6.907394754545746e+18,9.84934256688263e-10,1.0052434704076595e-09,9.812194863537927e-10,6.889740724717874e-10,5.071717185067705e-09,5.606801147147056e+18,1.0110626e-11
80.23722123218923,0.7695534852075483,2.184691249722035,1.8114904197700348e-08,1.3135968839609657e-07,9.170195813085833e-10,9.424707588064198e-10,9.190143464464859e-10,6.923578033557564e-10,4.8181370912549584e-09,7.533287126236399e+18,9.957721817453947e-10,1.0027796761737652e-09,9.789693055003927e-10,6.644537314546181e-10,5.1980855850165575e-09,5.665201063287206e+18,8.1056235e-12
-1.7019446636597664,0.6985752273531306,0.2074631595043004,1.786777162883005e-08,1.3036431142483062e-07,9.256999515300455e-10,9.414506635768342e-10,9.476219229348566e-10,7.182777209603901e-10,4.894560361965897e-09,7.073563757041188e+18,1.0367527482188186e-09,1.0179845285930456e-09,1.0361916871219163e-09,7.190909206337615e-10,5.0721632036056495e-09,5.233310476091123e+18,2.9403015000000004e-12
82.13416417499252,0.7225220365364065,3.806458003889947,1.8113402928123323e-08,1.2003654449437257e-07,9.604898217966095e-10,9.45247557107701e-10,9.375781429043395e-10,7.075157899887398e-10,5.188371746323415e-09,7.311060025308346e+18,1.0162294787509602e-09,1.0468858666191295e-09,9.498336760591299e-10,6.984706969775058e-10,4.851964559799262e-09,5.250239976597789e+18,1.536991e-11
-23.72718788894588,0.7260785674852365,3.263880621159448,1.7731907430217632e-08,1.209136643076055e-07,9.203695950195871e-10,9.015825634299619e-10,9.46923890688283e-10,7.060158860723987e-10,5.056933054778588e-09,6.93839536964171e+18,1.0623468324796543e-09,9.872191618839115e-10,9.701399790897302e-10,7.14207746975429e-10,5.406890423429808e-09,5.869992648863846e+18,1.220024e-11
-6.288543421721123,0.700197626104258,0.1652244405567325,1.741260151160009e-08,1.205506686154973e-07,9.57158079139166e-10,9.56860438210604e-10,9.516600581258942e-10,7.074177892605258e-10,4.898444483980498e-09,7.134447307162434e+18,9.992677178606026e-10,9.312773754215988e-10,9.548788378249974e-10,7.085282981578232e-10,5.020001455842018e-09,5.611260951466223e+18,2.62072e-12
-36.78750642876989,0.7226728766064792,0.3425501299458351,1.823692965352325e-08,1.2181966230463006e-07,9.711765324797574e-10,9.3702833689487e-10,9.377240177293467e-10,7.101717009330737e-10,4.925522756396011e-09,6.854384652135493e+18,9.867042205932331e-10,9.97934434298927e-10,1.0335728665307672e-09,7.1184009887715e-10,4.971169017952778e-09,5.216470119698414e+18,3.5162625000000004e-12
37.27444966466274,0.6677643341526892,4.744674755396621,1.821820218822004e-08,1.2443575078956378e-07,9.39288338811352e-10,9.835094741056803e-10,9.435118402731426e-10,7.052665470371053e-10,4.749130534886147e-09,6.74814881829088e+18,9.829703707224794e-10,9.290916131365875e-10,1.0066977892531967e-09,7.166552840486071e-10,4.9914329594950786e-09,5.460373125810083e+18,2.124078e-11
103.18454146330352,0.6479013744946934,2.2220214222602754,1.819582467703804e-08,1.1776501920316532e-07,9.484244316384926e-10,8.955751903551695e-10,8.557891206977149e-10,7.115803190740105e-10,5.175990538706598e-09,7.129619874238691e+18,1.0284210714918747e-09,1.0071272035876568e-09,1.0078022618803988e-09,7.000304070553065e-10,4.822271505654738e-09,5.629689471044473e+18,1.2749215e-11
67.87471408360626,0.6619075143662781,0.5272588776289724,1.8022140632379412e-08,1.1920332669596444e-07,9.064414155694215e-10,9.89394037966178e-10,9.627934784376946e-10,7.01897942280787e-10,5.385990157133379e-09,6.59730685571478e+18,1.0090456904965503e-09,1.0297272187749523e-09,9.653735294257563e-10,6.673416527767953e-10,4.8862231019892054e-09,5.564224936399152e+18,4.8431119999999995e-12
98.65807584414816,0.7087869886714779,4.855747179249889,1.7254343130466993e-08,1.318509176356877e-07,9.523044288465903e-10,9.028442019396995e-10,9.91068149552141e-10,6.988184505402722e-10,5.002667234110568e-09,6.843705922062747e+18,1.0058003534056772e-09,1.0046549458784888e-09,1.0061227150830926e-09,6.893281046365483e-10,4.698418743859887e-09,5.244279782729244e+18,1.5115500000000002e-11
3.05309304438002,0.7281180311512472,3.948597167003751,1.744762886461159e-08,1.2424183411579702e-07,9.550834049103915e-10,9.70493208600941e-10,9.133514551806012e-10,6.861976462505541e-10,5.150093476044678e-09,7.142526886737458e+18,1.0386839131088264e-09,1.0691506221853283e-09,9.869429704202591e-10,7.07442280924042e-10,5.295189114832507e-09,5.718481554679387e+18,1.3259695e-11
71.40431655316199,0.7316655737567752,2.796191690661288,1.7700789315863155e-08,1.2417826315133296e-07,9.299215008939997e-10,9.931894571757507e-10,9.455546538061431e-10,7.130371491223756e-10,5.093791983792459e-09,7.219456022462821e+18,1.0356007092004823e-09,9.467375801342003e-10,9.666608935744198e-10,6.852044235673634e-10,5.15157769254009e-09,5.596894540396653e+18,1.0476439e-11
-15.597920601830062,0.6968213315656234,0.7982112407280517,1.8128700743089213e-08,1.26672379364846e-07,9.179200254039731e-10,9.797313951855724e-10,9.233482200299383e-10,6.769038049902245e-10,5.153238174446361e-09,6.858817982731336e+18,1.01855644746439e-09,9.979187879756736e-10,1.0106623333619767e-09,7.205314037672155e-10,4.969785184167831e-09,5.30533717608843e+18,5.1791855e-12
48.22280654955428,0.7617521854073132,1.6515222797714226,1.7735707072316523e-08,1.1951477061663526e-07,9.155777770203147e-10,9.326186798134755e-10,9.90873137274878e-10,6.981586706686841e-10,4.880175776142372e-09,7.112397303597089e+18,9.824698134855935e-10,1.0159912901958446e-09,9.893800242028886e-10,6.940310313965073e-10,5.279768700891294e-09,5.553824185207712e+18,6.8297455e-12
-19.15324300187953,0.7098329118117401,0.0861617672252921,1.8685936852294572e-08,1.1857505026646713e-07,9.9851864055534e-10,9.4461671644086e-10,9.134963486910384e-10,6.720446159364431e-10,5.049649819802295e-09,7.00426079819871e+18,1.0398809102365584e-09,1.030664140700661e-09,9.817530811805556e-10,6.821323950434e-10,5.192454711611874e-09,5.599901247838197e+18,2.926504e-12
71.10707474999711,0.6924557908103431,0.235148571573049,1.857637049306262e-08,1.2282056927559684e-07,9.49201449681327e-10,9.357992032262012e-10,1.0430292366058875e-09,6.805008586331905e-10,4.916417163915601e-09,7.091690234751849e+18,1.009508559574365e-09,9.801253410887375e-10,9.422908130931238e-10,6.980371954583414e-10,4.926429674551458e-09,5.545214473262186e+18,3.637617e-12
-52.00244847038122,0.7505714871179267,3.172404325672299,1.832020204522595e-08,1.2094446569433559e-07,9.533978152303215e-10,9.170991022881379e-10,9.110684614835267e-10,6.755933150930102e-10,5.034771292556203e-09,6.851882912053604e+18,9.91102406321725e-10,1.0134539834980475e-09,9.680186139388868e-10,7.098790739441441e-10,4.73841558143409e-09,5.510987022433525e+18,1.2608565000000001e-11
108.80476328385993,0.6781198673930683,0.6537342534136983,1.7380797805373756e-08,1.2408741789514333e-07,9.656776332187743e-10,9.48567172962987e-10,9.47533848298205e-10,7.350911871305314e-10,4.9754366463321944e-09,6.912810336321918e+18,9.86654259104836e-10,1.0049172977206296e-09,1.0150553187678258e-09,6.727983061618707e-10,5.0685269804596244e-09,5.44297078173265e+18,4.2926275e-12
41.4796846521303,0.6767799189791482,3.696807082736485,1.8079800885272302e-08,1.1943334373234395e-07,9.399471489129118e-10,9.534638163723163e-10,9.155024122090623e-10,6.801159976163459e-10,5.1660171438369075e-09,6.898173925712529e+18,9.963727467403643e-10,1.0062408726210686e-09,1.0616684421887563e-09,7.43092791194413e-10,4.9546410784926515e-09,5.526695021411004e+18,1.6796625e-11
100.68860184042978,0.6553661838932513,3.429033073677664,1.7733792471655088e-08,1.278598616843061e-07,8.981217545884067e-10,9.803496668879555e-10,9.607192680535146e-10,7.157108306291025e-10,5.060987145020355e-09,7.061164286598352e+18,1.000215937395755e-09,9.439969246109287e-10,9.951078144822532e-10,6.529294031446317e-10,5.165229385051387e-09,5.573370129516033e+18,1.474892e-11
-21.03567802461444,0.6641648884612282,4.012176411842564,1.8415262142686185e-08,1.3055193353181558e-07,1.0010147466411048e-09,9.749223380209347e-10,9.490189359519271e-10,6.929989883494125e-10,5.206556799803839e-09,6.945654599302289e+18,9.337926945066606e-10,1.0073024958314723e-09,1.0963252650943314e-09,7.062305100531725e-10,5.083112067501762e-09,5.54378816627791e+18,1.8949345e-11
-24.19332534572736,0.6570923585575733,4.654365328757296,1.788329590550042e-08,1.2254950750689557e-07,9.61005880354562e-10,9.185800451453877e-10,8.99501069219658e-10,6.63829159046586e-10,4.93400845013801e-09,6.708837730676253e+18,1.0323607810933416e-09,1.0057660438513884e-09,9.99893389786451e-10,6.973180507159024e-10,5.0531923545162894e-09,5.547202782889425e+18,2.0482825e-11
78.98803070191414,0.7323288021195075,0.6970275614613759,1.7993163769489036e-08,1.3384206579938963e-07,9.307688666498639e-10,9.806452661481883e-10,9.625935136049844e-10,6.735478869177448e-10,5.183458720152525e-09,6.969110279075822e+18,1.0006429664116247e-09,1.0031114048099962e-09,9.389212692043914e-10,7.185398456690257e-10,4.925101448906833e-09,5.418468839345005e+18,4.2257420000000005e-12
-43.46585578168257,0.6966216990411536,3.3767381952098403,1.771614267454143e-08,1.2139030722230677e-07,9.66600176340932e-10,9.207707391840844e-10,9.757062145854288e-10,7.090996390866061e-10,5.1036331034237e-09,7.096095093549958e+18,9.91935115869472e-10,1.0600589769456711e-09,1.0319591551060887e-09,6.933492708026021e-10,4.8721386452606605e-09,5.44279265584433e+18,1.349439e-11
4.188690330448729,0.702821402215979,0.4029976677743827,1.8114811868841243e-08,1.230399009499195e-07,9.038410899495431e-10,9.451275455606251e-10,9.756095639926176e-10,7.125846365131232e-10,4.762156274972097e-09,6.999987685657224e+18,1.032565326340564e-09,1.0341797210520547e-09,1.0407864920114803e-09,7.348285507352156e-10,5.065349691415057e-09,5.628526695166138e+18,3.82362e-12
76.10829583399652,0.6588955108867257,3.4640453892950567,1.9271114518900838e-08,1.23201594940727e-07,9.488436621889918e-10,1.0009506621262332e-09,9.7889559299014e-10,7.448545807522663e-10,4.888993190212553e-09,7.526388462907923e+18,9.848019838134715e-10,9.902613659582906e-10,9.717923483788326e-10,7.389648026370707e-10,5.0652690890410405e-09,5.559022200488883e+18,2.051179e-11
28.842239513480948,0.7103112129728367,4.734777954101331,1.8057368393944455e-08,1.2593552157350505e-07,9.53868350707698e-10,9.83313299763759e-10,9.660437695230828e-10,7.070749226349261e-10,4.851246101220393e-09,7.254779953221993e+18,9.73115044059951e-10,1.0579496741670287e-09,1.0091400381886946e-09,6.980303977040053e-10,5.196092347982869e-09,5.545353561147233e+18,1.8028605e-11
53.550214397346565,0.6447467619256992,4.840174994616986,1.7932739863293265e-08,1.2497364432700384e-07,9.580857107262547e-10,9.218171997374791e-10,9.265350555215407e-10,7.227713566163737e-10,4.982739784426092e-09,6.981644016408315e+18,9.844337429757374e-10,1.014674228910118e-09,1.0637166104618223e-09,7.084826424569394e-10,4.872196443173081e-09,5.489512613037971e+18,2.263184e-11
-11.809690004774076,0.6661556941503749,0.3975308166862226,1.7604217348855343e-08,1.2243626376693272e-07,9.594485318083987e-10,1.0218957049115539e-09,9.704456386271615e-10,6.99699245635992e-10,4.9485833648692015e-09,6.753356562701571e+18,1.0160576200325027e-09,1.0099751444831102e-09,9.78082364385471e-10,7.157526563898823e-10,4.799621410550614e-09,5.583354256588968e+18,3.7774725e-12
59.10243975919494,0.7116220032348409,4.049630519356101,1.728498208549234e-08,1.2272111424164102e-07,9.48827777104151e-10,9.018099472064019e-10,9.463576466430847e-10,6.926850517324229e-10,4.776785648562288e-09,6.998845062268202e+18,1.020901477902382e-09,9.974855485827516e-10,1.012961768659594e-09,7.030664143779787e-10,5.019685228945051e-09,5.387377699214921e+18,1.3878845e-11
69.7643144417918,0.7147815327647262,1.2862695272796694,1.8003344706899217e-08,1.246461949556395e-07,9.395463101411088e-10,1.014341811533898e-09,9.672630918925631e-10,6.856436261372233e-10,4.723094303834431e-09,7.300430689215933e+18,9.778392900941846e-10,9.821524675247919e-10,1.0313634658588735e-09,6.559523603397052e-10,5.030361860795398e-09,5.594017060186085e+18,6.6018590000000005e-12
76.38428276889519,0.733044025378883,4.84664023473583,1.8567715000256525e-08,1.214742522271489e-07,9.979289086022294e-10,9.45937562071112e-10,9.54546749525336e-10,7.097819455453758e-10,5.115563947941498e-09,6.667775314967931e+18,1.0395638839951943e-09,1.0277797584957521e-09,9.610302924237047e-10,6.781075066938676e-10,4.786634157779824e-09,5.551659747901403e+18,1.9723870000000002e-11
35.86371143025147,0.6980052764216049,2.8095958261220044,1.7381195560668946e-08,1.2346368291331538e-07,9.243983903427655e-10,9.191248887285831e-10,9.714281529373207e-10,6.821127221562113e-10,4.876640936182793e-09,7.400950291886299e+18,1.0280668299740978e-09,1.0052912218625915e-09,9.634798422517012e-10,6.88281371097574e-10,4.895213947131774e-09,5.313872056041736e+18,1.0678219999999999e-11
0.0689935853024223,0.6820050668357627,4.103299019911424,1.845530496628161e-08,1.2808956575343497e-07,8.84752666086822e-10,9.37931787052667e-10,9.077632823676061e-10,6.958592043260814e-10,4.746713745291665e-09,6.8953794908484e+18,9.959558089170974e-10,9.86778662044235e-10,1.019436520304869e-09,6.909566374609213e-10,4.984413414463407e-09,5.574521813556009e+18,1.8467995e-11
-13.629040311271233,0.6554607663505002,3.891054652514922,1.7182331878594752e-08,1.3112780901910806e-07,9.17744963796738e-10,9.32463939076712e-10,9.55553199250415e-10,6.983073149656659e-10,5.120131878705113e-09,7.207850256603168e+18,9.809709137416135e-10,1.017356328280769e-09,1.012693520281703e-09,6.949397607758691e-10,4.8443312741243685e-09,5.977672055953494e+18,1.4183485000000002e-11
-22.35092503851302,0.6830692118695703,0.4059855975237774,1.777424259514419e-08,1.2635732780707453e-07,9.71124077730715e-10,9.67787997475365e-10,9.13773123094691e-10,7.01516485523023e-10,4.962493602055387e-09,7.022367966103835e+18,9.777414499245576e-10,9.607969967280603e-10,9.985675703587575e-10,7.138333655350443e-10,4.78738918394788e-09,5.680981809004614e+18,3.7791875e-12
-40.28919030779309,0.6376788967578787,0.87008293287008,1.859985098979478e-08,1.261095888689117e-07,9.605724417364815e-10,9.287058894056831e-10,9.599147895215991e-10,6.754796176051242e-10,4.943395358467042e-09,6.847506527382889e+18,9.888895654407664e-10,1.025320122726978e-09,1.0244677396107372e-09,7.46512475138807e-10,5.082678557913694e-09,5.529945634591902e+18,7.264827e-12
42.466747279408224,0.7042946607242417,2.1463736996685108,1.854726865552764e-08,1.1758458443462901e-07,9.311455854709487e-10,9.002784335997376e-10,9.700959329466656e-10,7.067814879270616e-10,4.715358223577335e-09,7.001060411324752e+18,9.956968645877071e-10,1.0241258778044374e-09,1.0214696470333023e-09,6.83772719269714e-10,4.986320518370442e-09,5.497036119042651e+18,1.1254085e-11
-52.960992005715774,0.6542317449951243,1.906926754641804,1.8268345817724452e-08,1.3040032595614897e-07,9.470766844548886e-10,9.467537393873714e-10,8.858979418213913e-10,7.344490027257578e-10,5.268414880976512e-09,6.637290344256847e+18,1.018281582982614e-09,9.654664669334119e-10,1.029335619563917e-09,6.589786346998354e-10,4.810874555058208e-09,5.293312427466895e+18,1.0635085000000001e-11
25.374128221445275,0.653494100716178,1.451325791826491,1.9192911401079967e-08,1.2818423613262372e-07,9.675001510603064e-10,9.297982154596962e-10,9.92096064573113e-10,6.590530429005841e-10,4.840849377442172e-09,7.329360771775205e+18,1.011356320865897e-09,1.0582460421520699e-09,9.56490479543505e-10,6.98482166983108e-10,4.980822163039823e-09,5.388986412013026e+18,1.053045e-11
-37.24894742513433,0.7110954265620602,3.2636115628978524,1.8191908489716303e-08,1.289179931072202e-07,1.000377330643364e-09,9.127704019778355e-10,9.232583728777814e-10,7.127177030703641e-10,4.728242119600162e-09,7.07761290934389e+18,9.534728369749975e-10,9.156180748248103e-10,9.82142291823745e-10,6.989277881625225e-10,4.964256264802707e-09,5.545177842624994e+18,1.3201490000000001e-11
101.54056148794427,0.7353237858938819,0.9902013624648064,1.8984177149237617e-08,1.2852195535584954e-07,9.428809660917051e-10,9.809554658053344e-10,9.346366352669306e-10,6.740660963633327e-10,5.025671491261473e-09,6.949712319333619e+18,9.060694019999167e-10,9.680274036402906e-10,9.862970801316131e-10,7.107361193900462e-10,4.804851377005136e-09,5.440179985173421e+18,5.986010000000001e-12
88.01931761381945,0.7101706221529078,3.638355948021922,1.6926998662094837e-08,1.3074324776436906e-07,9.409711561946775e-10,9.566734607256401e-10,9.545143397215476e-10,6.929397779230182e-10,5.041407737435051e-09,6.952000728029335e+18,1.018890752705888e-09,1.0300911347486654e-09,9.567277093320608e-10,6.79558930744066e-10,4.948749950607363e-09,5.624627654528771e+18,1.112698e-11
70.83481148162652,0.7226296616560597,1.2748222972630103,1.8050978622795447e-08,1.2440901887330624e-07,9.64880833114976e-10,9.166508995948815e-10,1.002892505877334e-09,7.258486777848053e-10,4.961685638564179e-09,6.94870282986056e+18,9.962162776854158e-10,9.804474495501987e-10,9.695846352498771e-10,6.958491063626133e-10,5.016143146930107e-09,5.482989959770218e+18,6.434653e-12
111.45565077962678,0.6955110923477121,3.922455381383908,1.7663249773466224e-08,1.2846290754860139e-07,9.574063343889222e-10,9.390401284428251e-10,9.413609464962654e-10,6.807145654695808e-10,5.13983657017716e-09,7.417814024010494e+18,9.635432138972195e-10,9.833466525231299e-10,1.016566426396334e-09,7.035479094181298e-10,4.888111543910066e-09,5.44897072552363e+18,1.435647e-11
3.7484915059975776,0.7371206480047799,2.3211746759716685,1.8271457274041203e-08,1.2660330457945175e-07,9.660831065742202e-10,9.326985519370207e-10,9.283511662878011e-10,7.095077412184868e-10,5.001825849143104e-09,7.414789654551139e+18,1.0007102700058863e-09,1.0117210302009711e-09,9.764202351411736e-10,7.28587787526942e-10,4.659665297332631e-09,5.301361164156046e+18,9.614355e-12
-16.62357659535185,0.6386449853755368,4.604881106698988,1.8353530035462115e-08,1.364726618401778e-07,9.01719202080496e-10,8.949839610615233e-10,9.67038846171032e-10,6.884394918795419e-10,5.053818041384253e-09,6.890777409471191e+18,1.0096727775266066e-09,9.97798162769291e-10,1.018081223321254e-09,7.579904063296247e-10,5.231560447754305e-09,5.569251060147531e+18,2.1793155000000002e-11
