TEMP,pvdd,Cqload,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,delay_nodea
-46.203612608794494,0.8440024733166969,2.195504185698151,3.535646729648328e-08,2.4400798120324445e-07,1.215888938622469e-09,1.1613259687608415e-09,1.150253400329741e-09,8.856312349619716e-10,1.0441295075284504e-08,4.027367158290894e+18,1.1450307812390312e-09,1.1464551610872643e-09,1.2278086580998927e-09,8.812342186252527e-10,9.75021130806376e-09,3.128818606252584e+18,7.0127795e-12
57.58646204442496,0.811873764604791,3.155036960169572,3.424710915954986e-08,2.431212091217193e-07,1.1195535765889255e-09,1.1918442717871823e-09,1.1578384199011614e-09,8.720830248171628e-10,1.0166915742755904e-08,4.330199425603649e+18,1.2025631682903656e-09,1.221520762440273e-09,1.27185012249749e-09,9.5638647566964e-10,9.492989465722702e-09,2.9117542758900434e+18,8.695555e-12
-26.674991593897754,0.932713857015148,3.462547457341737,3.339455869907483e-08,2.2908801496718422e-07,1.081137605273324e-09,1.156179450637987e-09,1.096374484150763e-09,9.499308838335078e-10,1.0119958446833304e-08,3.9114700484708265e+18,1.2062896588120672e-09,1.2312015569725251e-09,1.2914300476798868e-09,9.004234905950773e-10,9.593837793297433e-09,3.317494940673831e+18,7.4052295e-12
49.78119942979028,0.883621148241749,0.1931641072651303,3.510237864522162e-08,2.4827773773227136e-07,1.2428059090358e-09,1.1780015291127862e-09,1.1199421234933195e-09,9.462095016379384e-10,1.0238737696179793e-08,4.059788877680033e+18,1.2229176793778758e-09,1.2618319735772942e-09,1.2697808649712707e-09,8.760759893125568e-10,1.0027549256030433e-08,3.030242732915936e+18,2.8376625e-12
-7.773981906306403,0.9045554128180596,4.029419408927748,3.4085320135231444e-08,2.4160030831768923e-07,1.0995859151454672e-09,1.0822045668911675e-09,1.178844817040666e-09,9.267584932511695e-10,9.764702874963924e-09,4.060941717102001e+18,1.2023310007324091e-09,1.2142215736536588e-09,1.2261803721841547e-09,9.010849602327358e-10,9.512025211196625e-09,3.1760467065148247e+18,8.714745e-12
5.790958553070801,0.8472056216282466,1.5562374592068495,3.216044736122408e-08,2.440349878057478e-07,1.1179227477288322e-09,1.053253281797633e-09,1.2290000226692836e-09,9.185381212466735e-10,1.0163960129967744e-08,4.130488099665345e+18,1.2223500556780658e-09,1.222443712012617e-09,1.2003756832597287e-09,8.890575889812583e-10,9.843277472030678e-09,3.024119473105446e+18,4.4053535000000004e-12
49.6992535540937,0.8373552034232388,4.778521046975412,3.453538625817908e-08,2.4446958710789146e-07,1.1218057668240335e-09,1.1528330774398763e-09,1.1943005892813331e-09,9.32217357766914e-10,1.0334637105053992e-08,4.043034898045672e+18,1.1771147441479027e-09,1.229821220366027e-09,1.204979294323688e-09,8.982009121234575e-10,1.0056263067851472e-08,3.22906779895892e+18,1.1228955e-11
-28.57262903148509,0.9574014325642134,2.133031095820573,3.290138838119401e-08,2.502461872361336e-07,1.1283567613875807e-09,1.118396409844791e-09,1.2007761568925806e-09,9.218136666040307e-10,9.6003871985554e-09,4.163214471321936e+18,1.1860737195112463e-09,1.1516872859148963e-09,1.189845198970141e-09,8.910814146704132e-10,9.885400074802076e-09,2.9808865197320084e+18,4.713874e-12
19.499950407375067,0.9430933567243178,3.996713333725775,3.663568093266651e-08,2.3855123946232744e-07,1.1176832908997967e-09,1.1761478486135262e-09,1.1047604952686052e-09,8.970905211498688e-10,1.038280691028304e-08,4.122763234309517e+18,1.2117716672735007e-09,1.2755541423267921e-09,1.149728302925882e-09,9.35220701194283e-10,1.0110051183964337e-08,3.29234621802829e+18,9.6630195e-12
70.00783289130676,0.9018030463408184,4.736549727411957,3.264562477738946e-08,2.4183517484900507e-07,1.1926429835226623e-09,1.1554100576565571e-09,1.2030642211379095e-09,9.175143537932143e-10,9.919163718937908e-09,3.916625363588164e+18,1.21730027997576e-09,1.1735228694760746e-09,1.219607219878719e-09,8.385630974539244e-10,1.0078927980426604e-08,3.1208240290435927e+18,8.810792e-12
-44.23988748775153,0.822295024458589,0.9792275665323386,3.4250603409905577e-08,2.345263645995425e-07,1.2270195910781764e-09,1.197405395820517e-09,1.235389103825528e-09,8.967196297298821e-10,9.605823179299377e-09,4.112116099533625e+18,1.219320262629841e-09,1.1714328421051879e-09,1.170335159099675e-09,9.141182449758213e-10,1.0185936833813981e-08,3.17153974904204e+18,4.566955e-12
36.58362689196636,0.9657571931906344,2.6185973480294344,3.335910411628866e-08,2.396060629827756e-07,1.1557469184834423e-09,1.2124034527563514e-09,1.178473604900707e-09,8.698745002675148e-10,1.0149481681371329e-08,4.1685433867417513e+18,1.1337938675810163e-09,1.2096004322240495e-09,1.1664202690591486e-09,8.644781190012221e-10,1.04728823204383e-08,3.140804966726307e+18,5.635236499999999e-12
-3.336795658341522,0.9266552300597014,3.0084598275425067,3.647022346770067e-08,2.41005022368578e-07,1.1578340966501338e-09,1.1690759478497955e-09,1.099119729810175e-09,9.39383608742302e-10,9.953098033083305e-09,3.997452484142512e+18,1.1603870185409143e-09,1.2587247659316635e-09,1.2270753255674807e-09,9.195587987936481e-10,1.00590048477027e-08,3.1881610987669007e+18,7.904492999999999e-12
102.94477528725692,0.9879615920484448,2.560383644196788,3.45068650620165e-08,2.4787490253035015e-07,1.1361272881481447e-09,1.1301168383101122e-09,1.162459600744609e-09,8.788760310134726e-10,9.179590346892422e-09,4.33465652197464e+18,1.19868756981424e-09,1.176514701621707e-09,1.251652330026414e-09,8.497855495280412e-10,1.02164603648899e-08,3.092639612903322e+18,5.7283555e-12
80.23722123218923,0.9461230724884264,2.184691249722035,3.4041520146292775e-08,2.3068408702008201e-07,1.1153797979039864e-09,1.1419486941961883e-09,1.1033833903142415e-09,9.251988035823361e-10,1.0718760238755918e-08,4.3427641390625526e+18,1.2152989465024901e-09,1.190182308680453e-09,1.1904933060503635e-09,9.15371892381285e-10,9.905556984547337e-09,3.1370936233629563e+18,5.539467999999999e-12
-1.7019446636597664,0.8534759940562018,0.2074631595043004,3.415217861012229e-08,2.394446795039734e-07,1.1442218404437263e-09,1.2062556414216875e-09,1.1466803922201655e-09,8.683339337890891e-10,1.0404355844421648e-08,4.129250757822073e+18,1.2803328475580943e-09,1.25272050662582e-09,1.1358547919155487e-09,9.445448452954014e-10,9.564103260889698e-09,3.2087530298981074e+18,2.8468015e-12
82.13416417499252,0.8115023162251545,3.806458003889947,3.377930105907637e-08,2.4372176489437214e-07,1.1647482451088736e-09,1.1409534632759396e-09,1.16977709977594e-09,9.116973586096055e-10,1.04791080393523e-08,4.3825477942502016e+18,1.2836021832951718e-09,1.150653998807263e-09,1.2652057106204923e-09,9.180973388392963e-10,9.623818215884949e-09,3.0567552879672387e+18,9.530445e-12
-23.72718788894588,0.9464685896448544,3.263880621159448,3.2569115602130204e-08,2.38790041067334e-07,1.1113859803007427e-09,1.1302228438519527e-09,1.1644469024273267e-09,8.535773565399333e-10,9.734520410821162e-09,4.307800389299675e+18,1.2487451536601412e-09,1.2671996315043735e-09,1.1074202469835862e-09,8.734345533039252e-10,1.0015641408340757e-08,3.1813643934959304e+18,6.3082945e-12
-6.288543421721123,0.8862600692090246,0.1652244405567325,3.261207240634397e-08,2.5301748532885144e-07,1.212945474889539e-09,1.136688138058075e-09,1.148875947932476e-09,8.931094793374188e-10,1.0141286078618905e-08,4.048021387097556e+18,1.2192797195177452e-09,1.1425828508708163e-09,1.237642201864534e-09,8.72835003421906e-10,1.0066968142345705e-08,2.848786902445896e+18,2.259858e-12
-36.78750642876989,0.8688773496019601,0.3425501299458351,3.4121727843835194e-08,2.4253492413440037e-07,1.1638473544116012e-09,1.103156955435633e-09,1.1588505279918396e-09,9.053507253031021e-10,1.0088138900844504e-08,4.199934653620116e+18,1.1294577739947142e-09,1.2436365255714182e-09,1.203249484422414e-09,8.774927994206593e-10,1.0310721423342386e-08,3.1201552866478546e+18,2.963281e-12
37.27444966466274,0.8761326180973581,4.744674755396621,3.2571755853172785e-08,2.2965215541139422e-07,1.1752847108196872e-09,1.1516799707256346e-09,1.1200335791079202e-09,9.461635087548203e-10,9.859742652594012e-09,4.109095418535016e+18,1.1034948540958443e-09,1.2123434087394364e-09,1.2408596945795588e-09,9.112148575214095e-10,1.0353330275793558e-08,3.044349855602696e+18,9.392355e-12
103.18454146330352,0.8163228149065798,2.2220214222602754,3.2447558279147594e-08,2.322244213380761e-07,1.1532208344462646e-09,1.106287885878662e-09,1.1083715394660783e-09,8.956959744912725e-10,1.0528856775949661e-08,4.294874915814999e+18,1.221525534770061e-09,1.1940767386549955e-09,1.1453704820340603e-09,8.557151612271951e-10,1.0636302901490129e-08,3.218976291202251e+18,6.003032e-12
67.87471408360626,0.9847283712035146,0.5272588776289724,3.39458210148841e-08,2.2381680917864385e-07,1.1267559144883646e-09,1.1463267747595195e-09,1.1342189052693232e-09,9.36859211303864e-10,1.003246880443523e-08,3.9450755205354025e+18,1.2011085331900422e-09,1.1454988562713299e-09,1.1440990175627262e-09,9.065332405480923e-10,9.443780205483352e-09,2.958637806754913e+18,2.861185e-12
98.65807584414816,0.9583014251932704,4.855747179249889,3.5690069719522284e-08,2.2910272808874653e-07,1.1175064228561624e-09,1.1686425516288572e-09,1.1585217317609096e-09,8.94808219571018e-10,1.0012843549004188e-08,4.065849493511516e+18,1.199280653307271e-09,1.2083292718307883e-09,1.2977842507692943e-09,8.842753470391321e-10,1.0361741733825798e-08,2.8971481580378675e+18,1.0637127500000001e-11
3.05309304438002,0.863622575080434,3.948597167003751,3.276537638516073e-08,2.3685881028146705e-07,1.2028634832947221e-09,1.1054752003546435e-09,1.1687194140762523e-09,8.802459463130065e-10,9.52460554342238e-09,4.071521633461717e+18,1.151424426998901e-09,1.2340426452476144e-09,1.2056263503234255e-09,8.653147387872746e-10,9.969070990357475e-09,2.8822173462245176e+18,8.384568999999999e-12
71.40431655316199,0.9198808091455472,2.796191690661288,3.4660894134063506e-08,2.467025105329478e-07,1.1298359679355782e-09,1.056485885151711e-09,1.110066427570939e-09,9.041348901304371e-10,9.57896542148341e-09,4.171255556470245e+18,1.2163053469857742e-09,1.2155790282594863e-09,1.2179815663853396e-09,9.13148520747238e-10,9.878747104603933e-09,3.193825251837836e+18,6.735e-12
-15.597920601830062,0.8826248355713333,0.7982112407280517,3.4443547576553826e-08,2.471620670987936e-07,1.110660747793044e-09,1.1599187980265496e-09,1.1588479512801627e-09,9.056498175490843e-10,1.0230215734670856e-08,4.052728416182141e+18,1.1721465426456655e-09,1.1841683700112464e-09,1.157449882138569e-09,9.176614531161643e-10,1.051442467555004e-08,3.118669638857912e+18,3.750313e-12
48.22280654955428,0.9269154973821876,1.6515222797714226,3.422143447449821e-08,2.3451891977514085e-07,1.147956100695266e-09,1.1553478832314094e-09,1.0313422202226372e-09,9.53901142568621e-10,9.990353422926453e-09,4.118161881013748e+18,1.2366690233851122e-09,1.2547842515134851e-09,1.182537738759e-09,8.691920046806476e-10,9.941184431154648e-09,3.146689158560958e+18,4.859216e-12
-19.15324300187953,0.8353330191122901,0.0861617672252921,3.3013450900655834e-08,2.3044601190223126e-07,1.146060557497168e-09,1.1490623581836207e-09,1.090045317863319e-09,8.717984744024684e-10,9.375000463179947e-09,4.0796950761481815e+18,1.1854550199535227e-09,1.222789268875329e-09,1.200243733554531e-09,9.004838868522866e-10,9.847430072309884e-09,3.063685330544052e+18,2.4411055e-12
71.10707474999711,0.8943210880754434,0.235148571573049,3.477514283134706e-08,2.468173665980019e-07,1.1715650591473855e-09,1.1427501789915723e-09,1.1279194067318407e-09,8.884091784368792e-10,1.0195255415606084e-08,4.10153638505315e+18,1.2515281499903114e-09,1.2746015410027362e-09,1.1451921842678647e-09,8.732214509792607e-10,1.0591451478249304e-08,3.023368798928803e+18,2.819836e-12
-52.00244847038122,0.9307757764292928,3.172404325672299,3.2262426256676266e-08,2.39645351387267e-07,1.1332275881454055e-09,1.130838410248926e-09,1.1753654987525648e-09,9.295450087539432e-10,9.907328756911564e-09,4.09904115840714e+18,1.1727406199996566e-09,1.2226314935359876e-09,1.2004730047936552e-09,9.095080560747515e-10,1.0100580298889972e-08,2.9576115353048494e+18,6.167293e-12
108.80476328385993,0.9237425215849832,0.6537342534136983,3.608298197795294e-08,2.484778137468803e-07,1.1121469469941216e-09,1.1150182920659303e-09,1.0758869716114616e-09,8.834994374205813e-10,1.0124548235381906e-08,4.105327337332811e+18,1.2396032570407063e-09,1.2091005642069359e-09,1.231699358188056e-09,8.672874433643985e-10,1.0060905702598981e-08,2.944214429750264e+18,3.6523910000000005e-12
41.4796846521303,0.928842437738559,3.696807082736485,3.258210276885806e-08,2.507339568847613e-07,1.0938495552628303e-09,1.1065116719254851e-09,1.1432255759769611e-09,9.067613211923507e-10,1.0126937838134544e-08,4.3482457461248906e+18,1.1509945649219176e-09,1.1909359124071175e-09,1.2403158320337666e-09,9.69575809221096e-10,9.668678826846662e-09,3.114548848109783e+18,6.820853e-12
100.68860184042978,0.9750962860086289,3.429033073677664,3.3467749635693034e-08,2.3140576931691543e-07,1.1884289209182922e-09,1.1697849212391979e-09,1.143508850957343e-09,9.31988373184607e-10,1.0452538653624946e-08,4.25212674126292e+18,1.2432326279799404e-09,1.1893325651485503e-09,1.1605129768694423e-09,8.66054729997093e-10,1.0499774989397994e-08,2.98890817689552e+18,6.9056120000000004e-12
-21.03567802461444,0.9620659821211588,4.012176411842564,3.532670297941158e-08,2.4668767017910423e-07,1.1588391322493795e-09,1.154069554224005e-09,1.1823825174317755e-09,8.78814980919634e-10,9.680124325480714e-09,3.88689314924167e+18,1.1821776943845418e-09,1.2036089215911763e-09,1.2173466244523348e-09,8.864015140023741e-10,1.0065816527296853e-08,3.011670753863048e+18,8.5087885e-12
-24.19332534572736,0.8223726186215827,4.654365328757296,3.487159816626107e-08,2.4975631961380033e-07,1.1949196262456403e-09,1.1684237240185055e-09,1.129093677230164e-09,9.295854161124163e-10,9.322480479931712e-09,4.151392764951009e+18,1.1695902095373922e-09,1.135802929981301e-09,1.1968640190315203e-09,9.087501820867559e-10,1.0142753668662214e-08,3.274825098608814e+18,1.1535385e-11
78.98803070191414,0.8107217863508774,0.6970275614613759,3.37080964049767e-08,2.501046425300828e-07,1.1442183982981043e-09,1.192596889544554e-09,1.199928484386152e-09,8.922524161176002e-10,9.66171874220366e-09,4.14669380259011e+18,1.208564930649842e-09,1.207805401536522e-09,1.1812355457544138e-09,8.995354902838291e-10,1.0148760634883433e-08,3.05025287678163e+18,3.828955000000001e-12
-43.46585578168257,0.8257889782289858,3.3767381952098403,3.473331103674687e-08,2.3682464305567085e-07,1.1954544844156088e-09,1.1654144170598095e-09,1.105014673996454e-09,9.051840872455683e-10,1.0634347881198957e-08,4.089740691777404e+18,1.1658982888659386e-09,1.2319260316797424e-09,1.1883666405517502e-09,8.667469156901077e-10,1.009657397601902e-08,2.975510765195256e+18,9.237095499999999e-12
4.188690330448729,0.9800410701546844,0.4029976677743827,3.497308434553758e-08,2.522625494859224e-07,1.1522347405479202e-09,1.1636680955157002e-09,1.1311894186950926e-09,9.406049505941475e-10,1.0335282452635008e-08,3.911838778702748e+18,1.2153726027645076e-09,1.2118438528417352e-09,1.1359334655146375e-09,8.918189058468577e-10,1.0418385868023275e-08,3.113012997096371e+18,2.7414905e-12
76.10829583399652,0.8272924903188973,3.4640453892950567,3.166527357368779e-08,2.3651137079880378e-07,1.0779142379199056e-09,1.1944753020908995e-09,1.1661902707652838e-09,8.96155424849255e-10,1.0151839940775591e-08,4.027605949864618e+18,1.175558664450642e-09,1.2424001934497276e-09,1.2032650441007547e-09,8.575133527874746e-10,9.618859203140593e-09,3.133036836196984e+18,7.2504874999999995e-12
28.842239513480948,0.944489487406148,4.734777954101331,3.130644867794831e-08,2.419107053935801e-07,1.1656182017664155e-09,1.1524937296869e-09,1.1561409745982595e-09,8.94038184947375e-10,1.0069761708901362e-08,4.0120507353616266e+18,1.2561409606430007e-09,1.1710594562685795e-09,1.1356290589749895e-09,9.09045485557392e-10,9.847860734677618e-09,3.121284308951189e+18,7.451851e-12
53.550214397346565,0.8127595124203476,4.840174994616986,3.422858341381971e-08,2.3656360298550307e-07,1.178353974088772e-09,1.1744774876671402e-09,1.1587667502115915e-09,8.819456823303116e-10,9.683434445244744e-09,4.067165492378175e+18,1.1690022560144779e-09,1.1780178949774472e-09,1.2017894551752694e-09,8.879688096653784e-10,1.0378675979001606e-08,2.964475445286752e+18,1.2088965e-11
-11.809690004774076,0.9299492452143816,0.3975308166862226,3.215026493232476e-08,2.5881556842609807e-07,1.1062323252255115e-09,1.1101095063526076e-09,1.1175390493027595e-09,9.858016591606735e-10,9.661734588748816e-09,4.128995938776135e+18,1.191294328342464e-09,1.1993449338707126e-09,1.1407613707746003e-09,9.078821296446147e-10,9.984594894634484e-09,3.010822352869832e+18,2.3435095e-12
59.10243975919494,0.8349389591502342,4.049630519356101,3.284012690134945e-08,2.147697137859932e-07,1.185617198383773e-09,1.2020809868753146e-09,1.1637823359018015e-09,9.356907684082355e-10,9.919152374083928e-09,4.127291775242149e+18,1.2378169479198102e-09,1.2270055845654359e-09,1.2590512172886862e-09,9.188269083350633e-10,1.0155842436041064e-08,2.982763109428221e+18,9.770746e-12
69.7643144417918,0.8273631566879948,1.2862695272796694,3.5165604296650895e-08,2.30902015304244e-07,1.1129302339278835e-09,1.1060128548034555e-09,1.1731674422031922e-09,9.13558490483511e-10,9.380402346071256e-09,4.146489124000357e+18,1.219709042824489e-09,1.1764940803281267e-09,1.2164369822276081e-09,9.00341658574945e-10,9.90875474269526e-09,3.0785489857938e+18,5.4664830000000005e-12
76.38428276889519,0.929134563561939,4.84664023473583,3.431310313976456e-08,2.3992220833384243e-07,1.126105606097484e-09,1.1677084472449259e-09,1.2255679536351102e-09,9.110839362042935e-10,1.0448997587325891e-08,3.868671924983433e+18,1.2563651194948388e-09,1.2072168626215971e-09,1.197041233490801e-09,9.263390326982195e-10,1.0245689711652037e-08,2.9679758608590034e+18,9.782473e-12
35.86371143025147,0.928759248887854,2.8095958261220044,3.3788885375071e-08,2.5484600777408187e-07,1.1566535981113182e-09,1.208840017768002e-09,1.0617736156519451e-09,9.169766897621855e-10,9.726122769309996e-09,3.990725672971958e+18,1.1533328248803668e-09,1.179651645884537e-09,1.1651925751706322e-09,8.776393594119404e-10,9.745013040279373e-09,2.9660797050231977e+18,6.1303795e-12
0.0689935853024223,0.9163209371167444,4.103299019911424,3.457973482873229e-08,2.4567562410058974e-07,1.188593817702479e-09,1.1736963041141224e-09,1.1251173059122543e-09,9.177989798998086e-10,9.924245662035928e-09,4.08740689559508e+18,1.1964205072743463e-09,1.1507840539345204e-09,1.2031218948093435e-09,9.353956456137583e-10,1.0182455930014764e-08,2.8563379075115986e+18,8.7460135e-12
-13.629040311271233,0.9843814052336382,3.891054652514922,3.481597489387153e-08,2.417633135250336e-07,1.1523606399213315e-09,1.1548915386051904e-09,1.1334527317640603e-09,9.098041415000235e-10,9.983714095618648e-09,4.422067595815655e+18,1.2335021148652816e-09,1.1601339401426502e-09,1.257281258827918e-09,9.234490260141403e-10,1.0169968645078841e-08,3.008407852631708e+18,7.9882685e-12
-22.35092503851302,0.9144871105261302,0.4059855975237774,3.466738232767089e-08,2.2737050268071157e-07,1.1603644710568332e-09,1.166890831976396e-09,1.1417486172088062e-09,9.185372539805547e-10,1.0118888327096718e-08,3.98626812967303e+18,1.1425789204463555e-09,1.2411391735074515e-09,1.168247941598649e-09,8.215818435469125e-10,1.037252822047426e-08,3.1108355250700826e+18,3.0733065e-12
-40.28919030779309,0.9505709436148152,0.87008293287008,3.323489746845201e-08,2.484695429175969e-07,1.125901643037716e-09,1.1537285683860967e-09,1.1674851922616474e-09,8.987204327818519e-10,1.0254703884047104e-08,4.276271375470592e+18,1.1991871645355461e-09,1.1977597222860334e-09,1.1650754051450796e-09,9.373188357930591e-10,9.93881463154992e-09,3.0893497386349143e+18,3.1889185e-12
42.466747279408224,0.818838547126164,2.1463736996685108,3.3979430685440654e-08,2.3895542148048413e-07,1.1527171942693323e-09,1.1627351961822546e-09,1.193100219388751e-09,8.630930277945296e-10,9.914615420765006e-09,4.403333818211374e+18,1.1764171349807899e-09,1.2950868387197423e-09,1.1746976538338996e-09,9.547280307496295e-10,1.066802577301709e-08,2.9159235557513334e+18,6.5900285e-12
-52.960992005715774,0.8416633257230554,1.906926754641804,3.534997418934071e-08,2.3183579635235706e-07,1.1116096798902326e-09,1.1158483659271531e-09,1.1795321180987763e-09,8.898629559094396e-10,9.661118857956206e-09,4.4202339796315576e+18,1.1639817721093655e-09,1.1976678782670338e-09,1.2517404293935022e-09,9.031933917121371e-10,9.870577299418185e-09,2.990016405917998e+18,6.663007e-12
25.374128221445275,0.8959896245046577,1.451325791826491,3.361480028847649e-08,2.465189618942664e-07,1.2121972834321544e-09,1.1150003093665899e-09,1.1480411511778155e-09,9.165629781830117e-10,1.036167477983995e-08,4.179166551312453e+18,1.2544886237698636e-09,1.239874679504517e-09,1.2660964402058376e-09,8.837684882913283e-10,9.660331087689144e-09,3.129959250625048e+18,4.4114465000000006e-12
-37.24894742513433,0.9319220938964534,3.2636115628978524,3.450039869060126e-08,2.361623580231855e-07,1.159530061506604e-09,1.128606246228125e-09,1.1447393698693574e-09,8.875278478369962e-10,1.02967275432734e-08,4.0134270570422543e+18,1.253026659442685e-09,1.097294911245924e-09,1.1976416796025015e-09,9.067483710168757e-10,9.835468341173468e-09,3.096616819025256e+18,7.5048655e-12
101.54056148794427,0.8175305113535922,0.9902013624648064,3.397523932308129e-08,2.5234942266948253e-07,1.128946667999492e-09,1.1589906875574e-09,1.1890187897113095e-09,8.406151025789208e-10,1.0550925595851104e-08,3.9912917687482967e+18,1.1616929273544787e-09,1.1764348941506082e-09,1.2463853599247362e-09,9.098306353128483e-10,1.0039036042818576e-08,3.2139276001131484e+18,4.3369650000000006e-12
88.01931761381945,0.9377536446989628,3.638355948021922,3.6091292795830615e-08,2.3229014347784627e-07,1.1489024029888041e-09,1.1518818212143146e-09,1.1919212851664879e-09,8.701699059199943e-10,1.0242545400633996e-08,4.297206770610417e+18,1.1234737420003851e-09,1.2153411975836514e-09,1.318086016501199e-09,9.163925693238366e-10,1.0017068764875967e-08,3.1554490120919685e+18,8.930457500000001e-12
70.83481148162652,0.8127776856106758,1.2748222972630103,3.1121217314556906e-08,2.418544537516247e-07,1.2029717455211375e-09,1.187475268959253e-09,1.2194989680649927e-09,8.569860801579743e-10,1.0515893362986548e-08,4.1929450793174e+18,1.190119143248991e-09,1.223260816473039e-09,1.1874051346744404e-09,8.873145967567878e-10,1.05310059268532e-08,2.9760558044606136e+18,3.8447955000000006e-12
111.45565077962678,0.913380014014956,3.922455381383908,3.2986064731477115e-08,2.398730853580012e-07,1.1456305662928062e-09,1.169709035741342e-09,1.1078449468341003e-09,8.883224954236382e-10,9.887042376287192e-09,4.1174463728353874e+18,1.1849748631252112e-09,1.1616836051244658e-09,1.1580179646505663e-09,8.962764649110807e-10,9.730065135099976e-09,2.8646320166122214e+18,7.798637e-12
3.7484915059975776,0.8325444113595627,2.3211746759716685,3.423971727413849e-08,2.432084829444279e-07,1.1167461514517627e-09,1.1636814557220522e-09,1.1526394241307042e-09,9.297506294149331e-10,9.810118207936338e-09,4.342254905778135e+18,1.2284179069303836e-09,1.1244897127631202e-09,1.2728224932940763e-09,8.63368479546721e-10,1.0592410383297074e-08,3.161787968631948e+18,6.8249645e-12
