Vin_A,Vin_B,Vin_C,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,Leakage_power
1.0,1.0,0.0,28.842239513480948,0.8866094065989396,3.2997565750099614e-08,2.498913150950229e-07,7.62842906113616e-10,7.416142967104438e-10,7.360843596954082e-10,5.116762057537557e-10,9.668704465968721e-09,8.456311091680499e+18,7.715091667824116e-10,7.838863570763345e-10,7.68651174231273e-10,5.25902099109858e-10,1.035600317666682e-08,3.3845291057398103e+18,6.923517620177782e-07
1.0,1.0,1.0,28.842239513480948,0.8866094065989396,3.2997565750099614e-08,2.498913150950229e-07,7.62842906113616e-10,7.416142967104438e-10,7.360843596954082e-10,5.116762057537557e-10,9.668704465968721e-09,8.456311091680499e+18,7.715091667824116e-10,7.838863570763345e-10,7.68651174231273e-10,5.25902099109858e-10,1.035600317666682e-08,3.3845291057398103e+18,4.03266454566868e-06
0.0,0.0,0.0,53.550214397346565,0.903690872533707,3.4680255218155124e-08,2.411633997396964e-07,7.272146036692226e-10,7.705089154059926e-10,7.793818958746795e-10,4.895494936697563e-10,1.0170197150414524e-08,8.670106583116527e+18,7.913632238333055e-10,8.21565433399816e-10,7.880836471882002e-10,5.058924352833066e-10,1.1147040741671804e-08,3.3464351435202427e+18,5.255362445701472e-07
0.0,0.0,1.0,53.550214397346565,0.903690872533707,3.4680255218155124e-08,2.411633997396964e-07,7.272146036692226e-10,7.705089154059926e-10,7.793818958746795e-10,4.895494936697563e-10,1.0170197150414524e-08,8.670106583116527e+18,7.913632238333055e-10,8.21565433399816e-10,7.880836471882002e-10,5.058924352833066e-10,1.1147040741671804e-08,3.3464351435202427e+18,9.804382221100314e-07
0.0,1.0,0.0,53.550214397346565,0.903690872533707,3.4680255218155124e-08,2.411633997396964e-07,7.272146036692226e-10,7.705089154059926e-10,7.793818958746795e-10,4.895494936697563e-10,1.0170197150414524e-08,8.670106583116527e+18,7.913632238333055e-10,8.21565433399816e-10,7.880836471882002e-10,5.058924352833066e-10,1.1147040741671804e-08,3.3464351435202427e+18,6.416882143401131e-07
0.0,1.0,1.0,53.550214397346565,0.903690872533707,3.4680255218155124e-08,2.411633997396964e-07,7.272146036692226e-10,7.705089154059926e-10,7.793818958746795e-10,4.895494936697563e-10,1.0170197150414524e-08,8.670106583116527e+18,7.913632238333055e-10,8.21565433399816e-10,7.880836471882002e-10,5.058924352833066e-10,1.1147040741671804e-08,3.3464351435202427e+18,2.023245587549657e-06
1.0,0.0,0.0,53.550214397346565,0.903690872533707,3.4680255218155124e-08,2.411633997396964e-07,7.272146036692226e-10,7.705089154059926e-10,7.793818958746795e-10,4.895494936697563e-10,1.0170197150414524e-08,8.670106583116527e+18,7.913632238333055e-10,8.21565433399816e-10,7.880836471882002e-10,5.058924352833066e-10,1.1147040741671804e-08,3.3464351435202427e+18,5.673202104817179e-07
1.0,0.0,1.0,53.550214397346565,0.903690872533707,3.4680255218155124e-08,2.411633997396964e-07,7.272146036692226e-10,7.705089154059926e-10,7.793818958746795e-10,4.895494936697563e-10,1.0170197150414524e-08,8.670106583116527e+18,7.913632238333055e-10,8.21565433399816e-10,7.880836471882002e-10,5.058924352833066e-10,1.1147040741671804e-08,3.3464351435202427e+18,1.3292868146887159e-06
1.0,1.0,0.0,53.550214397346565,0.903690872533707,3.4680255218155124e-08,2.411633997396964e-07,7.272146036692226e-10,7.705089154059926e-10,7.793818958746795e-10,4.895494936697563e-10,1.0170197150414524e-08,8.670106583116527e+18,7.913632238333055e-10,8.21565433399816e-10,7.880836471882002e-10,5.058924352833066e-10,1.1147040741671804e-08,3.3464351435202427e+18,7.306917200857844e-07
1.0,1.0,1.0,53.550214397346565,0.903690872533707,3.4680255218155124e-08,2.411633997396964e-07,7.272146036692226e-10,7.705089154059926e-10,7.793818958746795e-10,4.895494936697563e-10,1.0170197150414524e-08,8.670106583116527e+18,7.913632238333055e-10,8.21565433399816e-10,7.880836471882002e-10,5.058924352833066e-10,1.1147040741671804e-08,3.3464351435202427e+18,4.0381950689564815e-06
0.0,0.0,0.0,-11.809690004774076,0.934498540314362,3.3800750178858523e-08,2.361156156840833e-07,7.183815071307675e-10,7.388508271216738e-10,7.409369888474885e-10,4.88878319539726e-10,9.96167205806566e-09,8.219159886119124e+18,7.736710261088433e-10,7.829147561089217e-10,7.691054939920895e-10,4.807999559461406e-10,1.0416065736222317e-08,3.584495409398812e+18,3.881817653855378e-07
0.0,0.0,1.0,-11.809690004774076,0.934498540314362,3.3800750178858523e-08,2.361156156840833e-07,7.183815071307675e-10,7.388508271216738e-10,7.409369888474885e-10,4.88878319539726e-10,9.96167205806566e-09,8.219159886119124e+18,7.736710261088433e-10,7.829147561089217e-10,7.691054939920895e-10,4.807999559461406e-10,1.0416065736222317e-08,3.584495409398812e+18,8.419823348248216e-07
0.0,1.0,0.0,-11.809690004774076,0.934498540314362,3.3800750178858523e-08,2.361156156840833e-07,7.183815071307675e-10,7.388508271216738e-10,7.409369888474885e-10,4.88878319539726e-10,9.96167205806566e-09,8.219159886119124e+18,7.736710261088433e-10,7.829147561089217e-10,7.691054939920895e-10,4.807999559461406e-10,1.0416065736222317e-08,3.584495409398812e+18,4.806365205870947e-07
0.0,1.0,1.0,-11.809690004774076,0.934498540314362,3.3800750178858523e-08,2.361156156840833e-07,7.183815071307675e-10,7.388508271216738e-10,7.409369888474885e-10,4.88878319539726e-10,9.96167205806566e-09,8.219159886119124e+18,7.736710261088433e-10,7.829147561089217e-10,7.691054939920895e-10,4.807999559461406e-10,1.0416065736222317e-08,3.584495409398812e+18,1.7328581486421623e-06
1.0,0.0,0.0,-11.809690004774076,0.934498540314362,3.3800750178858523e-08,2.361156156840833e-07,7.183815071307675e-10,7.388508271216738e-10,7.409369888474885e-10,4.88878319539726e-10,9.96167205806566e-09,8.219159886119124e+18,7.736710261088433e-10,7.829147561089217e-10,7.691054939920895e-10,4.807999559461406e-10,1.0416065736222317e-08,3.584495409398812e+18,3.968927027319797e-07
1.0,0.0,1.0,-11.809690004774076,0.934498540314362,3.3800750178858523e-08,2.361156156840833e-07,7.183815071307675e-10,7.388508271216738e-10,7.409369888474885e-10,4.88878319539726e-10,9.96167205806566e-09,8.219159886119124e+18,7.736710261088433e-10,7.829147561089217e-10,7.691054939920895e-10,4.807999559461406e-10,1.0416065736222317e-08,3.584495409398812e+18,1.0401426346536543e-06
1.0,1.0,0.0,-11.809690004774076,0.934498540314362,3.3800750178858523e-08,2.361156156840833e-07,7.183815071307675e-10,7.388508271216738e-10,7.409369888474885e-10,4.88878319539726e-10,9.96167205806566e-09,8.219159886119124e+18,7.736710261088433e-10,7.829147561089217e-10,7.691054939920895e-10,4.807999559461406e-10,1.0416065736222317e-08,3.584495409398812e+18,4.3374273434259665e-07
1.0,1.0,1.0,-11.809690004774076,0.934498540314362,3.3800750178858523e-08,2.361156156840833e-07,7.183815071307675e-10,7.388508271216738e-10,7.409369888474885e-10,4.88878319539726e-10,9.96167205806566e-09,8.219159886119124e+18,7.736710261088433e-10,7.829147561089217e-10,7.691054939920895e-10,4.807999559461406e-10,1.0416065736222317e-08,3.584495409398812e+18,3.256329363029158e-06
0.0,0.0,0.0,59.10243975919494,0.9385267172275172,3.3985124493055896e-08,2.544752743373928e-07,7.784729153470204e-10,7.295759779880986e-10,8.04224164509508e-10,5.121747472509955e-10,9.402273653329156e-09,8.49211134951535e+18,7.063622404373777e-10,7.61933639325322e-10,7.358546805513743e-10,4.942755938950306e-10,1.036380948172556e-08,3.485877376364032e+18,7.719176068997687e-07
0.0,0.0,1.0,59.10243975919494,0.9385267172275172,3.3985124493055896e-08,2.544752743373928e-07,7.784729153470204e-10,7.295759779880986e-10,8.04224164509508e-10,5.121747472509955e-10,9.402273653329156e-09,8.49211134951535e+18,7.063622404373777e-10,7.61933639325322e-10,7.358546805513743e-10,4.942755938950306e-10,1.036380948172556e-08,3.485877376364032e+18,1.3365042250826232e-06
0.0,1.0,0.0,59.10243975919494,0.9385267172275172,3.3985124493055896e-08,2.544752743373928e-07,7.784729153470204e-10,7.295759779880986e-10,8.04224164509508e-10,5.121747472509955e-10,9.402273653329156e-09,8.49211134951535e+18,7.063622404373777e-10,7.61933639325322e-10,7.358546805513743e-10,4.942755938950306e-10,1.036380948172556e-08,3.485877376364032e+18,9.255795470849334e-07
0.0,1.0,1.0,59.10243975919494,0.9385267172275172,3.3985124493055896e-08,2.544752743373928e-07,7.784729153470204e-10,7.295759779880986e-10,8.04224164509508e-10,5.121747472509955e-10,9.402273653329156e-09,8.49211134951535e+18,7.063622404373777e-10,7.61933639325322e-10,7.358546805513743e-10,4.942755938950306e-10,1.036380948172556e-08,3.485877376364032e+18,2.7009885758934006e-06
1.0,0.0,0.0,59.10243975919494,0.9385267172275172,3.3985124493055896e-08,2.544752743373928e-07,7.784729153470204e-10,7.295759779880986e-10,8.04224164509508e-10,5.121747472509955e-10,9.402273653329156e-09,8.49211134951535e+18,7.063622404373777e-10,7.61933639325322e-10,7.358546805513743e-10,4.942755938950306e-10,1.036380948172556e-08,3.485877376364032e+18,8.315034096091566e-07
1.0,0.0,1.0,59.10243975919494,0.9385267172275172,3.3985124493055896e-08,2.544752743373928e-07,7.784729153470204e-10,7.295759779880986e-10,8.04224164509508e-10,5.121747472509955e-10,9.402273653329156e-09,8.49211134951535e+18,7.063622404373777e-10,7.61933639325322e-10,7.358546805513743e-10,4.942755938950306e-10,1.036380948172556e-08,3.485877376364032e+18,1.8148996816421731e-06
1.0,1.0,0.0,59.10243975919494,0.9385267172275172,3.3985124493055896e-08,2.544752743373928e-07,7.784729153470204e-10,7.295759779880986e-10,8.04224164509508e-10,5.121747472509955e-10,9.402273653329156e-09,8.49211134951535e+18,7.063622404373777e-10,7.61933639325322e-10,7.358546805513743e-10,4.942755938950306e-10,1.036380948172556e-08,3.485877376364032e+18,1.0871292212608293e-06
1.0,1.0,1.0,59.10243975919494,0.9385267172275172,3.3985124493055896e-08,2.544752743373928e-07,7.784729153470204e-10,7.295759779880986e-10,8.04224164509508e-10,5.121747472509955e-10,9.402273653329156e-09,8.49211134951535e+18,7.063622404373777e-10,7.61933639325322e-10,7.358546805513743e-10,4.942755938950306e-10,1.036380948172556e-08,3.485877376364032e+18,5.566682467721069e-06
0.0,0.0,0.0,69.7643144417918,0.920610865754812,3.393022524457283e-08,2.602386618022084e-07,7.665563689670793e-10,8.02343500042991e-10,7.812741893142865e-10,4.785279479067414e-10,9.965059650217342e-09,8.820092255468236e+18,7.682096637361323e-10,7.650202335589416e-10,7.75439236646394e-10,5.365195027509103e-10,9.611117726356016e-09,3.49163376600171e+18,7.95497206698689e-07
0.0,0.0,1.0,69.7643144417918,0.920610865754812,3.393022524457283e-08,2.602386618022084e-07,7.665563689670793e-10,8.02343500042991e-10,7.812741893142865e-10,4.785279479067414e-10,9.965059650217342e-09,8.820092255468236e+18,7.682096637361323e-10,7.650202335589416e-10,7.75439236646394e-10,5.365195027509103e-10,9.611117726356016e-09,3.49163376600171e+18,1.339484754986227e-06
0.0,1.0,0.0,69.7643144417918,0.920610865754812,3.393022524457283e-08,2.602386618022084e-07,7.665563689670793e-10,8.02343500042991e-10,7.812741893142865e-10,4.785279479067414e-10,9.965059650217342e-09,8.820092255468236e+18,7.682096637361323e-10,7.650202335589416e-10,7.75439236646394e-10,5.365195027509103e-10,9.611117726356016e-09,3.49163376600171e+18,9.556735875051228e-07
0.0,1.0,1.0,69.7643144417918,0.920610865754812,3.393022524457283e-08,2.602386618022084e-07,7.665563689670793e-10,8.02343500042991e-10,7.812741893142865e-10,4.785279479067414e-10,9.965059650217342e-09,8.820092255468236e+18,7.682096637361323e-10,7.650202335589416e-10,7.75439236646394e-10,5.365195027509103e-10,9.611117726356016e-09,3.49163376600171e+18,2.7602543740760546e-06
1.0,0.0,0.0,69.7643144417918,0.920610865754812,3.393022524457283e-08,2.602386618022084e-07,7.665563689670793e-10,8.02343500042991e-10,7.812741893142865e-10,4.785279479067414e-10,9.965059650217342e-09,8.820092255468236e+18,7.682096637361323e-10,7.650202335589416e-10,7.75439236646394e-10,5.365195027509103e-10,9.611117726356016e-09,3.49163376600171e+18,8.659937439805916e-07
1.0,0.0,1.0,69.7643144417918,0.920610865754812,3.393022524457283e-08,2.602386618022084e-07,7.665563689670793e-10,8.02343500042991e-10,7.812741893142865e-10,4.785279479067414e-10,9.965059650217342e-09,8.820092255468236e+18,7.682096637361323e-10,7.650202335589416e-10,7.75439236646394e-10,5.365195027509103e-10,9.611117726356016e-09,3.49163376600171e+18,1.8929213655202252e-06
1.0,1.0,0.0,69.7643144417918,0.920610865754812,3.393022524457283e-08,2.602386618022084e-07,7.665563689670793e-10,8.02343500042991e-10,7.812741893142865e-10,4.785279479067414e-10,9.965059650217342e-09,8.820092255468236e+18,7.682096637361323e-10,7.650202335589416e-10,7.75439236646394e-10,5.365195027509103e-10,9.611117726356016e-09,3.49163376600171e+18,1.2019187835201315e-06
1.0,1.0,1.0,69.7643144417918,0.920610865754812,3.393022524457283e-08,2.602386618022084e-07,7.665563689670793e-10,8.02343500042991e-10,7.812741893142865e-10,4.785279479067414e-10,9.965059650217342e-09,8.820092255468236e+18,7.682096637361323e-10,7.650202335589416e-10,7.75439236646394e-10,5.365195027509103e-10,9.611117726356016e-09,3.49163376600171e+18,5.7032768137874964e-06
0.0,0.0,0.0,76.38428276889519,0.8185279659364149,3.4464722166596924e-08,2.345291599604607e-07,7.135429617992082e-10,7.672335623589135e-10,7.580597616842514e-10,4.962373541872758e-10,1.0302072299153553e-08,8.726243992072773e+18,7.629913840955074e-10,7.647019640847477e-10,7.642050173877257e-10,4.682115475089342e-10,1.0042086505119375e-08,3.399667595386497e+18,5.026924617344451e-07
0.0,0.0,1.0,76.38428276889519,0.8185279659364149,3.4464722166596924e-08,2.345291599604607e-07,7.135429617992082e-10,7.672335623589135e-10,7.580597616842514e-10,4.962373541872758e-10,1.0302072299153553e-08,8.726243992072773e+18,7.629913840955074e-10,7.647019640847477e-10,7.642050173877257e-10,4.682115475089342e-10,1.0042086505119375e-08,3.399667595386497e+18,8.149763698015065e-07
0.0,1.0,0.0,76.38428276889519,0.8185279659364149,3.4464722166596924e-08,2.345291599604607e-07,7.135429617992082e-10,7.672335623589135e-10,7.580597616842514e-10,4.962373541872758e-10,1.0302072299153553e-08,8.726243992072773e+18,7.629913840955074e-10,7.647019640847477e-10,7.642050173877257e-10,4.682115475089342e-10,1.0042086505119375e-08,3.399667595386497e+18,6.064894796678863e-07
0.0,1.0,1.0,76.38428276889519,0.8185279659364149,3.4464722166596924e-08,2.345291599604607e-07,7.135429617992082e-10,7.672335623589135e-10,7.580597616842514e-10,4.962373541872758e-10,1.0302072299153553e-08,8.726243992072773e+18,7.629913840955074e-10,7.647019640847477e-10,7.642050173877257e-10,4.682115475089342e-10,1.0042086505119375e-08,3.399667595386497e+18,1.6831115076235818e-06
1.0,0.0,0.0,76.38428276889519,0.8185279659364149,3.4464722166596924e-08,2.345291599604607e-07,7.135429617992082e-10,7.672335623589135e-10,7.580597616842514e-10,4.962373541872758e-10,1.0302072299153553e-08,8.726243992072773e+18,7.629913840955074e-10,7.647019640847477e-10,7.642050173877257e-10,4.682115475089342e-10,1.0042086505119375e-08,3.399667595386497e+18,5.545148548110652e-07
1.0,0.0,1.0,76.38428276889519,0.8185279659364149,3.4464722166596924e-08,2.345291599604607e-07,7.135429617992082e-10,7.672335623589135e-10,7.580597616842514e-10,4.962373541872758e-10,1.0302072299153553e-08,8.726243992072773e+18,7.629913840955074e-10,7.647019640847477e-10,7.642050173877257e-10,4.682115475089342e-10,1.0042086505119375e-08,3.399667595386497e+18,1.1929505651134202e-06
1.0,1.0,0.0,76.38428276889519,0.8185279659364149,3.4464722166596924e-08,2.345291599604607e-07,7.135429617992082e-10,7.672335623589135e-10,7.580597616842514e-10,4.962373541872758e-10,1.0302072299153553e-08,8.726243992072773e+18,7.629913840955074e-10,7.647019640847477e-10,7.642050173877257e-10,4.682115475089342e-10,1.0042086505119375e-08,3.399667595386497e+18,8.017584440255293e-07
1.0,1.0,1.0,76.38428276889519,0.8185279659364149,3.4464722166596924e-08,2.345291599604607e-07,7.135429617992082e-10,7.672335623589135e-10,7.580597616842514e-10,4.962373541872758e-10,1.0302072299153553e-08,8.726243992072773e+18,7.629913840955074e-10,7.647019640847477e-10,7.642050173877257e-10,4.682115475089342e-10,1.0042086505119375e-08,3.399667595386497e+18,3.6927405502686074e-06
0.0,0.0,0.0,35.86371143025147,0.8246364145162575,3.2923332899643656e-08,2.477396169991893e-07,7.72995858015391e-10,7.332154949384223e-10,7.525944942714544e-10,5.048253249800367e-10,1.0184938886930358e-08,8.838924405029348e+18,7.503200866704152e-10,7.573233083563029e-10,7.493980577869961e-10,4.75834413396298e-10,9.52529049929382e-09,3.641591312000844e+18,4.008912371366215e-07
0.0,0.0,1.0,35.86371143025147,0.8246364145162575,3.2923332899643656e-08,2.477396169991893e-07,7.72995858015391e-10,7.332154949384223e-10,7.525944942714544e-10,5.048253249800367e-10,1.0184938886930358e-08,8.838924405029348e+18,7.503200866704152e-10,7.573233083563029e-10,7.493980577869961e-10,4.75834413396298e-10,9.52529049929382e-09,3.641591312000844e+18,6.896454867769433e-07
0.0,1.0,0.0,35.86371143025147,0.8246364145162575,3.2923332899643656e-08,2.477396169991893e-07,7.72995858015391e-10,7.332154949384223e-10,7.525944942714544e-10,5.048253249800367e-10,1.0184938886930358e-08,8.838924405029348e+18,7.503200866704152e-10,7.573233083563029e-10,7.493980577869961e-10,4.75834413396298e-10,9.52529049929382e-09,3.641591312000844e+18,4.810239617221069e-07
0.0,1.0,1.0,35.86371143025147,0.8246364145162575,3.2923332899643656e-08,2.477396169991893e-07,7.72995858015391e-10,7.332154949384223e-10,7.525944942714544e-10,5.048253249800367e-10,1.0184938886930358e-08,8.838924405029348e+18,7.503200866704152e-10,7.573233083563029e-10,7.493980577869961e-10,4.75834413396298e-10,9.52529049929382e-09,3.641591312000844e+18,1.4268388079471617e-06
1.0,0.0,0.0,35.86371143025147,0.8246364145162575,3.2923332899643656e-08,2.477396169991893e-07,7.72995858015391e-10,7.332154949384223e-10,7.525944942714544e-10,5.048253249800367e-10,1.0184938886930358e-08,8.838924405029348e+18,7.503200866704152e-10,7.573233083563029e-10,7.493980577869961e-10,4.75834413396298e-10,9.52529049929382e-09,3.641591312000844e+18,4.268104769770769e-07
1.0,0.0,1.0,35.86371143025147,0.8246364145162575,3.2923332899643656e-08,2.477396169991893e-07,7.72995858015391e-10,7.332154949384223e-10,7.525944942714544e-10,5.048253249800367e-10,1.0184938886930358e-08,8.838924405029348e+18,7.503200866704152e-10,7.573233083563029e-10,7.493980577869961e-10,4.75834413396298e-10,9.52529049929382e-09,3.641591312000844e+18,9.496400262345183e-07
1.0,1.0,0.0,35.86371143025147,0.8246364145162575,3.2923332899643656e-08,2.477396169991893e-07,7.72995858015391e-10,7.332154949384223e-10,7.525944942714544e-10,5.048253249800367e-10,1.0184938886930358e-08,8.838924405029348e+18,7.503200866704152e-10,7.573233083563029e-10,7.493980577869961e-10,4.75834413396298e-10,9.52529049929382e-09,3.641591312000844e+18,5.639971263593714e-07
1.0,1.0,1.0,35.86371143025147,0.8246364145162575,3.2923332899643656e-08,2.477396169991893e-07,7.72995858015391e-10,7.332154949384223e-10,7.525944942714544e-10,5.048253249800367e-10,1.0184938886930358e-08,8.838924405029348e+18,7.503200866704152e-10,7.573233083563029e-10,7.493980577869961e-10,4.75834413396298e-10,9.52529049929382e-09,3.641591312000844e+18,3.0775092721935457e-06
0.0,0.0,0.0,0.0689935853024223,0.8724707052709028,3.439867799082072e-08,2.371595906019457e-07,7.4659577016656e-10,7.849315000455955e-10,7.460311249525434e-10,5.16417276323572e-10,9.912353569233833e-09,8.391081175553909e+18,7.683028979883675e-10,7.548823199644997e-10,7.447842002722612e-10,4.975253596418317e-10,1.0183021161003848e-08,3.532925638221417e+18,3.1252228103626234e-07
0.0,0.0,1.0,0.0689935853024223,0.8724707052709028,3.439867799082072e-08,2.371595906019457e-07,7.4659577016656e-10,7.849315000455955e-10,7.460311249525434e-10,5.16417276323572e-10,9.912353569233833e-09,8.391081175553909e+18,7.683028979883675e-10,7.548823199644997e-10,7.447842002722612e-10,4.975253596418317e-10,1.0183021161003848e-08,3.532925638221417e+18,6.64210319520287e-07
0.0,1.0,0.0,0.0689935853024223,0.8724707052709028,3.439867799082072e-08,2.371595906019457e-07,7.4659577016656e-10,7.849315000455955e-10,7.460311249525434e-10,5.16417276323572e-10,9.912353569233833e-09,8.391081175553909e+18,7.683028979883675e-10,7.548823199644997e-10,7.447842002722612e-10,4.975253596418317e-10,1.0183021161003848e-08,3.532925638221417e+18,3.8761675809901393e-07
0.0,1.0,1.0,0.0689935853024223,0.8724707052709028,3.439867799082072e-08,2.371595906019457e-07,7.4659577016656e-10,7.849315000455955e-10,7.460311249525434e-10,5.16417276323572e-10,9.912353569233833e-09,8.391081175553909e+18,7.683028979883675e-10,7.548823199644997e-10,7.447842002722612e-10,4.975253596418317e-10,1.0183021161003848e-08,3.532925638221417e+18,1.3738487660645045e-06
1.0,0.0,0.0,0.0689935853024223,0.8724707052709028,3.439867799082072e-08,2.371595906019457e-07,7.4659577016656e-10,7.849315000455955e-10,7.460311249525434e-10,5.16417276323572e-10,9.912353569233833e-09,8.391081175553909e+18,7.683028979883675e-10,7.548823199644997e-10,7.447842002722612e-10,4.975253596418317e-10,1.0183021161003848e-08,3.532925638221417e+18,3.226723307723227e-07
1.0,0.0,1.0,0.0689935853024223,0.8724707052709028,3.439867799082072e-08,2.371595906019457e-07,7.4659577016656e-10,7.849315000455955e-10,7.460311249525434e-10,5.16417276323572e-10,9.912353569233833e-09,8.391081175553909e+18,7.683028979883675e-10,7.548823199644997e-10,7.447842002722612e-10,4.975253596418317e-10,1.0183021161003848e-08,3.532925638221417e+18,8.337831322246514e-07
1.0,1.0,0.0,0.0689935853024223,0.8724707052709028,3.439867799082072e-08,2.371595906019457e-07,7.4659577016656e-10,7.849315000455955e-10,7.460311249525434e-10,5.16417276323572e-10,9.912353569233833e-09,8.391081175553909e+18,7.683028979883675e-10,7.548823199644997e-10,7.447842002722612e-10,4.975253596418317e-10,1.0183021161003848e-08,3.532925638221417e+18,3.6190439843132686e-07
1.0,1.0,1.0,0.0689935853024223,0.8724707052709028,3.439867799082072e-08,2.371595906019457e-07,7.4659577016656e-10,7.849315000455955e-10,7.460311249525434e-10,5.16417276323572e-10,9.912353569233833e-09,8.391081175553909e+18,7.683028979883675e-10,7.548823199644997e-10,7.447842002722612e-10,4.975253596418317e-10,1.0183021161003848e-08,3.532925638221417e+18,2.6557967494592566e-06
0.0,0.0,0.0,-13.629040311271233,0.9341520635976116,3.3739873650640324e-08,2.429939914007785e-07,7.431566399679371e-10,8.11986536673867e-10,7.113281852146067e-10,5.283063632019401e-10,9.81525530485734e-09,9.093078559524096e+18,7.845805663800791e-10,8.089631061457552e-10,7.76925115840231e-10,5.174528491225574e-10,1.045167573097357e-08,3.690854787627996e+18,3.9705420279682345e-07
0.0,0.0,1.0,-13.629040311271233,0.9341520635976116,3.3739873650640324e-08,2.429939914007785e-07,7.431566399679371e-10,8.11986536673867e-10,7.113281852146067e-10,5.283063632019401e-10,9.81525530485734e-09,9.093078559524096e+18,7.845805663800791e-10,8.089631061457552e-10,7.76925115840231e-10,5.174528491225574e-10,1.045167573097357e-08,3.690854787627996e+18,8.617918109219616e-07
0.0,1.0,0.0,-13.629040311271233,0.9341520635976116,3.3739873650640324e-08,2.429939914007785e-07,7.431566399679371e-10,8.11986536673867e-10,7.113281852146067e-10,5.283063632019401e-10,9.81525530485734e-09,9.093078559524096e+18,7.845805663800791e-10,8.089631061457552e-10,7.76925115840231e-10,5.174528491225574e-10,1.045167573097357e-08,3.690854787627996e+18,4.917845106585539e-07
0.0,1.0,1.0,-13.629040311271233,0.9341520635976116,3.3739873650640324e-08,2.429939914007785e-07,7.431566399679371e-10,8.11986536673867e-10,7.113281852146067e-10,5.283063632019401e-10,9.81525530485734e-09,9.093078559524096e+18,7.845805663800791e-10,8.089631061457552e-10,7.76925115840231e-10,5.174528491225574e-10,1.045167573097357e-08,3.690854787627996e+18,1.7728707627098933e-06
1.0,0.0,0.0,-13.629040311271233,0.9341520635976116,3.3739873650640324e-08,2.429939914007785e-07,7.431566399679371e-10,8.11986536673867e-10,7.113281852146067e-10,5.283063632019401e-10,9.81525530485734e-09,9.093078559524096e+18,7.845805663800791e-10,8.089631061457552e-10,7.76925115840231e-10,5.174528491225574e-10,1.045167573097357e-08,3.690854787627996e+18,4.053083693410298e-07
1.0,0.0,1.0,-13.629040311271233,0.9341520635976116,3.3739873650640324e-08,2.429939914007785e-07,7.431566399679371e-10,8.11986536673867e-10,7.113281852146067e-10,5.283063632019401e-10,9.81525530485734e-09,9.093078559524096e+18,7.845805663800791e-10,8.089631061457552e-10,7.76925115840231e-10,5.174528491225574e-10,1.045167573097357e-08,3.690854787627996e+18,1.0628321098417251e-06
1.0,1.0,0.0,-13.629040311271233,0.9341520635976116,3.3739873650640324e-08,2.429939914007785e-07,7.431566399679371e-10,8.11986536673867e-10,7.113281852146067e-10,5.283063632019401e-10,9.81525530485734e-09,9.093078559524096e+18,7.845805663800791e-10,8.089631061457552e-10,7.76925115840231e-10,5.174528491225574e-10,1.045167573097357e-08,3.690854787627996e+18,4.4207295747957737e-07
1.0,1.0,1.0,-13.629040311271233,0.9341520635976116,3.3739873650640324e-08,2.429939914007785e-07,7.431566399679371e-10,8.11986536673867e-10,7.113281852146067e-10,5.283063632019401e-10,9.81525530485734e-09,9.093078559524096e+18,7.845805663800791e-10,8.089631061457552e-10,7.76925115840231e-10,5.174528491225574e-10,1.045167573097357e-08,3.690854787627996e+18,3.3326180246357827e-06
0.0,0.0,0.0,-22.35092503851302,0.8666758070088977,3.5515837457639913e-08,2.308986856514848e-07,7.335351678108147e-10,7.487310322021121e-10,7.974910592077876e-10,4.939057848717685e-10,9.843022164649333e-09,8.32978599679667e+18,7.474301579832862e-10,7.89260049962499e-10,8.132957927570371e-10,5.029215117524419e-10,9.9687721340242e-09,3.3976137683991173e+18,2.6858356796205193e-07
0.0,0.0,1.0,-22.35092503851302,0.8666758070088977,3.5515837457639913e-08,2.308986856514848e-07,7.335351678108147e-10,7.487310322021121e-10,7.974910592077876e-10,4.939057848717685e-10,9.843022164649333e-09,8.32978599679667e+18,7.474301579832862e-10,7.89260049962499e-10,8.132957927570371e-10,5.029215117524419e-10,9.9687721340242e-09,3.3976137683991173e+18,6.104096579721869e-07
0.0,1.0,0.0,-22.35092503851302,0.8666758070088977,3.5515837457639913e-08,2.308986856514848e-07,7.335351678108147e-10,7.487310322021121e-10,7.974910592077876e-10,4.939057848717685e-10,9.843022164649333e-09,8.32978599679667e+18,7.474301579832862e-10,7.89260049962499e-10,8.132957927570371e-10,5.029215117524419e-10,9.9687721340242e-09,3.3976137683991173e+18,3.377195958541194e-07
0.0,1.0,1.0,-22.35092503851302,0.8666758070088977,3.5515837457639913e-08,2.308986856514848e-07,7.335351678108147e-10,7.487310322021121e-10,7.974910592077876e-10,4.939057848717685e-10,9.843022164649333e-09,8.32978599679667e+18,7.474301579832862e-10,7.89260049962499e-10,8.132957927570371e-10,5.029215117524419e-10,9.9687721340242e-09,3.3976137683991173e+18,1.278272982399296e-06
